epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
251,719.869,1.28627,0.58654,1.74843,0,0,0,0,0,420.281,0,0.00101,0.00101,0.00101
252,722.687,1.31533,0.61476,1.77296,0,0,0,0,0,411.5,0,0.00100604,0.00100604,0.00100604
253,725.481,1.25365,0.6067,1.74048,0,0,0,0,0,430.422,0,0.00100208,0.00100208,0.00100208
254,728.295,1.29591,0.59882,1.76614,0,0,0,0,0,417.188,0,0.00099812,0.00099812,0.00099812
255,731.193,1.35478,0.63608,1.80537,0,0,0,0,0,405.203,0,0.00099416,0.00099416,0.00099416
256,734.064,1.31963,0.64142,1.78532,0,0,0,0,0,427.453,0,0.0009902,0.0009902,0.0009902
257,736.928,1.31709,0.61819,1.75602,0,0,0,0,0,395.422,0,0.00098624,0.00098624,0.00098624
258,739.743,1.28449,0.58167,1.76444,0,0,0,0,0,426.547,0,0.00098228,0.00098228,0.00098228
259,742.575,1.27281,0.6186,1.75543,0,0,0,0,0,417.234,0,0.00097832,0.00097832,0.00097832
260,745.446,1.29759,0.58515,1.77541,0,0,0,0,0,428.734,0,0.00097436,0.00097436,0.00097436
261,748.255,1.2739,0.60135,1.75115,0,0,0,0,0,403.609,0,0.0009704,0.0009704,0.0009704
262,751.067,1.32671,0.61607,1.74892,0,0,0,0,0,411.906,0,0.00096644,0.00096644,0.00096644
263,753.981,1.27702,0.5882,1.76425,0,0,0,0,0,414.797,0,0.00096248,0.00096248,0.00096248
264,756.83,1.22536,0.56755,1.73736,0,0,0,0,0,432.219,0,0.00095852,0.00095852,0.00095852
265,759.768,1.21041,0.56227,1.74084,0,0,0,0,0,449.688,0,0.00095456,0.00095456,0.00095456
266,762.641,1.32082,0.62281,1.77802,0,0,0,0,0,424.75,0,0.0009506,0.0009506,0.0009506
267,765.487,1.25374,0.60089,1.75779,0,0,0,0,0,401.578,0,0.00094664,0.00094664,0.00094664
268,768.387,1.31157,0.58963,1.75544,0,0,0,0,0,403.781,0,0.00094268,0.00094268,0.00094268
269,771.238,1.23541,0.59646,1.73732,0,0,0,0,0,403.047,0,0.00093872,0.00093872,0.00093872
270,774.038,1.2725,0.59901,1.74262,0,0,0,0,0,383.156,0,0.00093476,0.00093476,0.00093476
271,776.829,1.34669,0.62674,1.7747,0,0,0,0,0,402.109,0,0.0009308,0.0009308,0.0009308
272,779.713,1.26364,0.58488,1.73208,0,0,0,0,0,436.562,0,0.00092684,0.00092684,0.00092684
273,782.659,1.2881,0.63787,1.75603,0,0,0,0,0,422,0,0.00092288,0.00092288,0.00092288
274,785.443,1.24704,0.61821,1.73383,0,0,0,0,0,425.797,0,0.00091892,0.00091892,0.00091892
275,788.32,1.2543,0.59878,1.75521,0,0,0,0,0,435.375,0,0.00091496,0.00091496,0.00091496
276,791.209,1.27378,0.59322,1.77644,0,0,0,0,0,411.328,0,0.000911,0.000911,0.000911
277,794.202,1.24381,0.59169,1.74371,0,0,0,0,0,413.562,0,0.00090704,0.00090704,0.00090704
278,797.074,1.34549,0.61387,1.77222,0,0,0,0,0,425.188,0,0.00090308,0.00090308,0.00090308
279,799.915,1.26049,0.61636,1.73473,0,0,0,0,0,406.547,0,0.00089912,0.00089912,0.00089912
280,802.754,1.28071,0.59134,1.73756,0,0,0,0,0,419.578,0,0.00089516,0.00089516,0.00089516
281,805.679,1.2586,0.59973,1.75041,0,0,0,0,0,419.75,0,0.0008912,0.0008912,0.0008912
282,808.589,1.21355,0.58391,1.74162,0,0,0,0,0,389.656,0,0.00088724,0.00088724,0.00088724
283,811.445,1.26939,0.59948,1.75651,0,0,0,0,0,413.234,0,0.00088328,0.00088328,0.00088328
284,814.407,1.25566,0.61308,1.74995,0,0,0,0,0,431.547,0,0.00087932,0.00087932,0.00087932
285,817.324,1.31439,0.60139,1.75398,0,0,0,0,0,397.734,0,0.00087536,0.00087536,0.00087536
286,820.191,1.20557,0.56891,1.74373,0,0,0,0,0,430.672,0,0.0008714,0.0008714,0.0008714
287,823.104,1.26411,0.58335,1.76602,0,0,0,0,0,426.172,0,0.00086744,0.00086744,0.00086744
288,826.008,1.25816,0.59638,1.74491,0,0,0,0,0,416,0,0.00086348,0.00086348,0.00086348
289,828.913,1.21817,0.57792,1.73184,0,0,0,0,0,433.484,0,0.00085952,0.00085952,0.00085952
290,831.829,1.26536,0.60815,1.74204,0,0,0,0,0,435.594,0,0.00085556,0.00085556,0.00085556
291,834.753,1.19133,0.55715,1.74608,0,0,0,0,0,446.484,0,0.0008516,0.0008516,0.0008516
292,837.64,1.30755,0.641,1.76896,0,0,0,0,0,436.547,0,0.00084764,0.00084764,0.00084764
293,840.524,1.28997,0.59235,1.73964,0,0,0,0,0,419.781,0,0.00084368,0.00084368,0.00084368
294,843.367,1.28174,0.58476,1.76288,0,0,0,0,0,428.922,0,0.00083972,0.00083972,0.00083972
295,846.189,1.28066,0.59827,1.74731,0,0,0,0,0,422.375,0,0.00083576,0.00083576,0.00083576
296,849.038,1.23719,0.55991,1.73558,0,0,0,0,0,428.047,0,0.0008318,0.0008318,0.0008318
297,851.804,1.24647,0.57051,1.7535,0,0,0,0,0,436.469,0,0.00082784,0.00082784,0.00082784
298,854.616,1.24071,0.59161,1.7628,0,0,0,0,0,435.688,0,0.00082388,0.00082388,0.00082388
299,857.356,1.21871,0.57204,1.7306,0,0,0,0,0,433.812,0,0.00081992,0.00081992,0.00081992
300,860.06,1.25077,0.57206,1.76299,0,0,0,0,0,443.5,0,0.00081596,0.00081596,0.00081596
301,862.836,1.26709,0.60147,1.7441,0,0,0,0,0,403.469,0,0.000812,0.000812,0.000812
302,865.632,1.21673,0.59548,1.7498,0,0,0,0,0,420.359,0,0.00080804,0.00080804,0.00080804
303,868.545,1.33823,0.63931,1.77391,0,0,0,0,0,411.312,0,0.00080408,0.00080408,0.00080408
304,871.448,1.21029,0.56083,1.74054,0,0,0,0,0,433.594,0,0.00080012,0.00080012,0.00080012
305,874.284,1.27679,0.59909,1.73797,0,0,0,0,0,419.172,0,0.00079616,0.00079616,0.00079616
306,877.167,1.22378,0.58345,1.73998,0,0,0,0,0,427.922,0,0.0007922,0.0007922,0.0007922
307,880.056,1.20974,0.56475,1.73101,0,0,0,0,0,419.469,0,0.00078824,0.00078824,0.00078824
308,882.887,1.23559,0.5716,1.73909,0,0,0,0,0,413.641,0,0.00078428,0.00078428,0.00078428
309,885.782,1.23307,0.58908,1.72727,0,0,0,0,0,428.297,0,0.00078032,0.00078032,0.00078032
310,888.656,1.21987,0.53543,1.73912,0,0,0,0,0,439.078,0,0.00077636,0.00077636,0.00077636
311,891.581,1.26946,0.55161,1.75274,0,0,0,0,0,436.828,0,0.0007724,0.0007724,0.0007724
312,894.472,1.26027,0.58129,1.76735,0,0,0,0,0,451.359,0,0.00076844,0.00076844,0.00076844
313,897.335,1.21586,0.5582,1.7396,0,0,0,0,0,434.57,0,0.00076448,0.00076448,0.00076448
314,900.226,1.25104,0.58511,1.75623,0,0,0,0,0,438,0,0.00076052,0.00076052,0.00076052
315,903.058,1.29048,0.58504,1.7497,0,0,0,0,0,447.016,0,0.00075656,0.00075656,0.00075656
316,906.043,1.18793,0.5598,1.72198,0,0,0,0,0,413.453,0,0.0007526,0.0007526,0.0007526
317,908.906,1.22322,0.58616,1.74095,0,0,0,0,0,431.156,0,0.00074864,0.00074864,0.00074864
318,911.849,1.22887,0.60192,1.75483,0,0,0,0,0,419.734,0,0.00074468,0.00074468,0.00074468
319,914.752,1.25817,0.58234,1.74309,0,0,0,0,0,436.734,0,0.00074072,0.00074072,0.00074072
320,917.625,1.225,0.54565,1.72826,0,0,0,0,0,432.062,0,0.00073676,0.00073676,0.00073676
321,920.479,1.18449,0.52962,1.71982,0,0,0,0,0,446.406,0,0.0007328,0.0007328,0.0007328
322,923.331,1.24798,0.56297,1.73087,0,0,0,0,0,423.812,0,0.00072884,0.00072884,0.00072884
323,926.234,1.24703,0.6052,1.76536,0,0,0,0,0,425.953,0,0.00072488,0.00072488,0.00072488
324,929.149,1.20992,0.55791,1.74096,0,0,0,0,0,417.484,0,0.00072092,0.00072092,0.00072092
325,931.984,1.20201,0.58501,1.75037,0,0,0,0,0,435,0,0.00071696,0.00071696,0.00071696
326,934.894,1.19645,0.54172,1.73399,0,0,0,0,0,441,0,0.000713,0.000713,0.000713
327,937.71,1.18211,0.55519,1.75636,0,0,0,0,0,445.094,0,0.00070904,0.00070904,0.00070904
328,940.294,1.14177,0.5279,1.6959,0,0,0,0,0,455.078,0,0.00070508,0.00070508,0.00070508
329,943.073,1.17586,0.54304,1.72217,0,0,0,0,0,452.531,0,0.00070112,0.00070112,0.00070112
330,945.809,1.20942,0.57613,1.73443,0,0,0,0,0,431.5,0,0.00069716,0.00069716,0.00069716
331,948.67,1.17783,0.53745,1.73237,0,0,0,0,0,422.375,0,0.0006932,0.0006932,0.0006932
332,951.509,1.20318,0.55619,1.74936,0,0,0,0,0,422.578,0,0.00068924,0.00068924,0.00068924
333,954.357,1.18404,0.54859,1.71921,0,0,0,0,0,422.781,0,0.00068528,0.00068528,0.00068528
334,957.172,1.19836,0.55858,1.72908,0,0,0,0,0,429.125,0,0.00068132,0.00068132,0.00068132
335,960.042,1.15798,0.53078,1.72956,0,0,0,0,0,444.094,0,0.00067736,0.00067736,0.00067736
336,962.891,1.20319,0.54728,1.75225,0,0,0,0,0,446.344,0,0.0006734,0.0006734,0.0006734
337,965.754,1.2224,0.56655,1.73663,0,0,0,0,0,438.266,0,0.00066944,0.00066944,0.00066944
338,968.62,1.2345,0.58058,1.74719,0,0,0,0,0,443.422,0,0.00066548,0.00066548,0.00066548
339,971.644,1.2234,0.58057,1.74323,0,0,0,0,0,426.953,0,0.00066152,0.00066152,0.00066152
340,974.492,1.20212,0.56814,1.73243,0,0,0,0,0,448.812,0,0.00065756,0.00065756,0.00065756
341,977.339,1.19205,0.56773,1.74364,0,0,0,0,0,432.469,0,0.0006536,0.0006536,0.0006536
342,980.216,1.18795,0.55667,1.74644,0,0,0,0,0,441.641,0,0.00064964,0.00064964,0.00064964
343,983.094,1.1627,0.56384,1.73153,0,0,0,0,0,440.141,0,0.00064568,0.00064568,0.00064568
344,985.994,1.1653,0.53732,1.72988,0,0,0,0,0,433.375,0,0.00064172,0.00064172,0.00064172
345,988.848,1.21222,0.56292,1.75957,0,0,0,0,0,425.641,0,0.00063776,0.00063776,0.00063776
346,991.747,1.22071,0.56425,1.75635,0,0,0,0,0,427.828,0,0.0006338,0.0006338,0.0006338
347,994.616,1.15795,0.54353,1.74156,0,0,0,0,0,430.234,0,0.00062984,0.00062984,0.00062984
348,997.512,1.17198,0.53424,1.72529,0,0,0,0,0,446.062,0,0.00062588,0.00062588,0.00062588
349,1000.35,1.18855,0.5569,1.73636,0,0,0,0,0,442.578,0,0.00062192,0.00062192,0.00062192
350,1003.32,1.17208,0.51829,1.72328,0,0,0,0,0,441.328,0,0.00061796,0.00061796,0.00061796
351,1006.15,1.1802,0.54085,1.75048,0,0,0,0,0,427.5,0,0.000614,0.000614,0.000614
352,1008.81,1.18144,0.53952,1.72075,0,0,0,0,0,423.75,0,0.00061004,0.00061004,0.00061004
353,1011.7,1.18508,0.54378,1.72524,0,0,0,0,0,421.344,0,0.00060608,0.00060608,0.00060608
354,1014.54,1.18861,0.55198,1.7425,0,0,0,0,0,433.109,0,0.00060212,0.00060212,0.00060212
355,1017.39,1.15662,0.54034,1.72555,0,0,0,0,0,424.984,0,0.00059816,0.00059816,0.00059816
356,1020.3,1.18544,0.52646,1.74907,0,0,0,0,0,426.781,0,0.0005942,0.0005942,0.0005942
357,1023.14,1.147,0.53183,1.72496,0,0,0,0,0,421.375,0,0.00059024,0.00059024,0.00059024
358,1026,1.15506,0.52962,1.70925,0,0,0,0,0,431.844,0,0.00058628,0.00058628,0.00058628
359,1028.86,1.22851,0.54409,1.73683,0,0,0,0,0,413.328,0,0.00058232,0.00058232,0.00058232
360,1031.75,1.22995,0.58474,1.77104,0,0,0,0,0,432.156,0,0.00057836,0.00057836,0.00057836
361,1034.61,1.14941,0.54114,1.73617,0,0,0,0,0,418.469,0,0.0005744,0.0005744,0.0005744
362,1037.46,1.15476,0.5342,1.75179,0,0,0,0,0,424.031,0,0.00057044,0.00057044,0.00057044
363,1040.36,1.15728,0.5299,1.72317,0,0,0,0,0,438.422,0,0.00056648,0.00056648,0.00056648
364,1043.2,1.15427,0.52628,1.7242,0,0,0,0,0,439.266,0,0.00056252,0.00056252,0.00056252
365,1046.05,1.1505,0.54303,1.712,0,0,0,0,0,450.297,0,0.00055856,0.00055856,0.00055856
366,1048.88,1.16642,0.52338,1.72828,0,0,0,0,0,444.078,0,0.0005546,0.0005546,0.0005546
367,1051.88,1.08304,0.49297,1.71058,0,0,0,0,0,437.75,0,0.00055064,0.00055064,0.00055064
368,1054.71,1.12919,0.51679,1.72641,0,0,0,0,0,438.141,0,0.00054668,0.00054668,0.00054668
369,1057.62,1.1308,0.50265,1.71557,0,0,0,0,0,450.141,0,0.00054272,0.00054272,0.00054272
370,1060.5,1.17087,0.51323,1.7368,0,0,0,0,0,439.844,0,0.00053876,0.00053876,0.00053876
371,1063.37,1.10089,0.51142,1.72108,0,0,0,0,0,438.891,0,0.0005348,0.0005348,0.0005348
372,1066.32,1.14205,0.54594,1.71746,0,0,0,0,0,442.344,0,0.00053084,0.00053084,0.00053084
373,1069.18,1.12311,0.5373,1.71507,0,0,0,0,0,439.922,0,0.00052688,0.00052688,0.00052688
374,1072.06,1.17499,0.51843,1.75046,0,0,0,0,0,436.391,0,0.00052292,0.00052292,0.00052292
375,1074.91,1.13288,0.53073,1.72241,0,0,0,0,0,439.703,0,0.00051896,0.00051896,0.00051896
376,1077.76,1.17853,0.52476,1.72887,0,0,0,0,0,439.062,0,0.000515,0.000515,0.000515
377,1080.61,1.12849,0.51288,1.72718,0,0,0,0,0,438.156,0,0.00051104,0.00051104,0.00051104
378,1083.48,1.16042,0.52362,1.74642,0,0,0,0,0,455.016,0,0.00050708,0.00050708,0.00050708
379,1086.31,1.1596,0.51888,1.71597,0,0,0,0,0,453.75,0,0.00050312,0.00050312,0.00050312
380,1089.18,1.09907,0.50552,1.72873,0,0,0,0,0,461.031,0,0.00049916,0.00049916,0.00049916
381,1092.06,1.15535,0.55177,1.72621,0,0,0,0,0,459.156,0,0.0004952,0.0004952,0.0004952
382,1094.96,1.14511,0.54174,1.72288,0,0,0,0,0,446.875,0,0.00049124,0.00049124,0.00049124
383,1097.84,1.19108,0.56241,1.74565,0,0,0,0,0,450.062,0,0.00048728,0.00048728,0.00048728
384,1100.7,1.14392,0.52309,1.72373,0,0,0,0,0,442.297,0,0.00048332,0.00048332,0.00048332
385,1103.56,1.15323,0.53754,1.73552,0,0,0,0,0,453.391,0,0.00047936,0.00047936,0.00047936
386,1106.38,1.15528,0.55057,1.72616,0,0,0,0,0,460.906,0,0.0004754,0.0004754,0.0004754
387,1109.28,1.10704,0.50235,1.72448,0,0,0,0,0,476.766,0,0.00047144,0.00047144,0.00047144
388,1112.2,1.11664,0.53343,1.71378,0,0,0,0,0,474.391,0,0.00046748,0.00046748,0.00046748
389,1115.06,1.08412,0.48974,1.69392,0,0,0,0,0,474.016,0,0.00046352,0.00046352,0.00046352
390,1118.04,1.1375,0.54195,1.71783,0,0,0,0,0,467.609,0,0.00045956,0.00045956,0.00045956
391,1121,1.11054,0.52313,1.70782,0,0,0,0,0,459.969,0,0.0004556,0.0004556,0.0004556
392,1123.84,1.0968,0.50815,1.70355,0,0,0,0,0,456.297,0,0.00045164,0.00045164,0.00045164
393,1126.73,1.12621,0.54466,1.72654,0,0,0,0,0,451.75,0,0.00044768,0.00044768,0.00044768
394,1129.59,1.08927,0.49935,1.72804,0,0,0,0,0,439.547,0,0.00044372,0.00044372,0.00044372
395,1132.46,1.07019,0.48432,1.70733,0,0,0,0,0,460.062,0,0.00043976,0.00043976,0.00043976
396,1135.37,1.14206,0.52933,1.74291,0,0,0,0,0,458.781,0,0.0004358,0.0004358,0.0004358
397,1138.22,1.18968,0.53388,1.74066,0,0,0,0,0,454.375,0,0.00043184,0.00043184,0.00043184
398,1141.12,1.08604,0.50952,1.71853,0,0,0,0,0,453.484,0,0.00042788,0.00042788,0.00042788
399,1143.9,1.06729,0.51433,1.70231,0,0,0,0,0,473.719,0,0.00042392,0.00042392,0.00042392
400,1146.77,1.09705,0.50207,1.70603,0,0,0,0,0,458.234,0,0.00041996,0.00041996,0.00041996
401,1149.58,1.14343,0.52916,1.72906,0,0,0,0,0,456.266,0,0.000416,0.000416,0.000416
402,1152.47,1.09795,0.52208,1.70092,0,0,0,0,0,446.844,0,0.00041204,0.00041204,0.00041204
403,1155.32,1.12998,0.5202,1.74789,0,0,0,0,0,436.984,0,0.00040808,0.00040808,0.00040808
404,1158.28,1.09954,0.52291,1.70664,0,0,0,0,0,449.594,0,0.00040412,0.00040412,0.00040412
405,1161.13,1.10222,0.52009,1.70442,0,0,0,0,0,460.656,0,0.00040016,0.00040016,0.00040016
406,1164,1.10454,0.48716,1.69633,0,0,0,0,0,473.328,0,0.0003962,0.0003962,0.0003962
407,1166.9,1.0694,0.48174,1.71687,0,0,0,0,0,467.906,0,0.00039224,0.00039224,0.00039224
408,1169.78,1.09642,0.47914,1.70812,0,0,0,0,0,453.828,0,0.00038828,0.00038828,0.00038828
409,1172.67,1.10274,0.49254,1.70326,0,0,0,0,0,453.578,0,0.00038432,0.00038432,0.00038432
410,1175.57,1.13363,0.51819,1.72538,0,0,0,0,0,450.156,0,0.00038036,0.00038036,0.00038036
411,1178.45,1.03739,0.4829,1.69344,0,0,0,0,0,449.469,0,0.0003764,0.0003764,0.0003764
412,1181.32,1.11536,0.51586,1.71759,0,0,0,0,0,446.125,0,0.00037244,0.00037244,0.00037244
413,1184.2,1.04667,0.49296,1.70651,0,0,0,0,0,449.797,0,0.00036848,0.00036848,0.00036848
414,1187.04,1.10355,0.50274,1.70531,0,0,0,0,0,452.969,0,0.00036452,0.00036452,0.00036452
415,1189.93,1.10838,0.52522,1.7194,0,0,0,0,0,464.531,0,0.00036056,0.00036056,0.00036056
416,1192.81,1.0913,0.49578,1.69556,0,0,0,0,0,472.25,0,0.0003566,0.0003566,0.0003566
417,1195.68,1.05224,0.47186,1.69699,0,0,0,0,0,468.5,0,0.00035264,0.00035264,0.00035264
418,1198.54,1.06753,0.51981,1.70555,0,0,0,0,0,461.844,0,0.00034868,0.00034868,0.00034868
419,1201.4,1.08004,0.5081,1.71219,0,0,0,0,0,452.438,0,0.00034472,0.00034472,0.00034472
420,1204.23,1.0479,0.48545,1.71867,0,0,0,0,0,466.578,0,0.00034076,0.00034076,0.00034076
421,1207.07,1.11816,0.50684,1.71972,0,0,0,0,0,456.109,0,0.0003368,0.0003368,0.0003368
422,1209.93,1.10136,0.47947,1.71984,0,0,0,0,0,455.75,0,0.00033284,0.00033284,0.00033284
423,1212.83,1.06457,0.45227,1.71808,0,0,0,0,0,475.875,0,0.00032888,0.00032888,0.00032888
424,1215.67,1.073,0.488,1.71556,0,0,0,0,0,474.109,0,0.00032492,0.00032492,0.00032492
425,1218.49,1.0711,0.52265,1.72371,0,0,0,0,0,468.938,0,0.00032096,0.00032096,0.00032096
426,1221.28,1.0341,0.47436,1.69534,0,0,0,0,0,467.375,0,0.000317,0.000317,0.000317
427,1224.08,1.08566,0.49804,1.70018,0,0,0,0,0,461.594,0,0.00031304,0.00031304,0.00031304
428,1226.94,1.04265,0.47667,1.70555,0,0,0,0,0,466.062,0,0.00030908,0.00030908,0.00030908
429,1229.74,1.03373,0.5076,1.70378,0,0,0,0,0,465.469,0,0.00030512,0.00030512,0.00030512
430,1232.56,1.07641,0.48629,1.69383,0,0,0,0,0,459.281,0,0.00030116,0.00030116,0.00030116
431,1235.38,1.08255,0.48837,1.69879,0,0,0,0,0,473.016,0,0.0002972,0.0002972,0.0002972
432,1238.25,1.03778,0.47924,1.68142,0,0,0,0,0,472.391,0,0.00029324,0.00029324,0.00029324
433,1241.17,1.0972,0.49395,1.7191,0,0,0,0,0,477.234,0,0.00028928,0.00028928,0.00028928
434,1244.01,1.02824,0.47397,1.69141,0,0,0,0,0,480.5,0,0.00028532,0.00028532,0.00028532
435,1246.86,1.03113,0.46271,1.6905,0,0,0,0,0,468.656,0,0.00028136,0.00028136,0.00028136
436,1249.71,1.09983,0.49782,1.7271,0,0,0,0,0,459.875,0,0.0002774,0.0002774,0.0002774
437,1252.59,1.09452,0.51732,1.70506,0,0,0,0,0,456.766,0,0.00027344,0.00027344,0.00027344
438,1255.47,1.01464,0.47249,1.69828,0,0,0,0,0,462.5,0,0.00026948,0.00026948,0.00026948
439,1258.33,0.98428,0.46005,1.69259,0,0,0,0,0,471.453,0,0.00026552,0.00026552,0.00026552
440,1261.35,0.98875,0.48364,1.71093,0,0,0,0,0,471.406,0,0.00026156,0.00026156,0.00026156
441,1264.24,1.05901,0.48395,1.70174,0,0,0,0,0,473.594,0,0.0002576,0.0002576,0.0002576
442,1267.06,1.04882,0.50468,1.70021,0,0,0,0,0,468.078,0,0.00025364,0.00025364,0.00025364
443,1269.91,1.08726,0.52635,1.72373,0,0,0,0,0,466.406,0,0.00024968,0.00024968,0.00024968
444,1272.74,1.04804,0.49306,1.69753,0,0,0,0,0,473.969,0,0.00024572,0.00024572,0.00024572
445,1275.63,1.08837,0.48767,1.70492,0,0,0,0,0,474.734,0,0.00024176,0.00024176,0.00024176
446,1278.45,1.03512,0.47116,1.69791,0,0,0,0,0,469.5,0,0.0002378,0.0002378,0.0002378
447,1281.31,1.00377,0.45119,1.69446,0,0,0,0,0,480.078,0,0.00023384,0.00023384,0.00023384
448,1283.82,1.08522,0.51467,1.72735,0,0,0,0,0,478.594,0,0.00022988,0.00022988,0.00022988
449,1286.37,1.05398,0.46898,1.7018,0,0,0,0,0,470.203,0,0.00022592,0.00022592,0.00022592
450,1289.21,1.05061,0.49262,1.70331,0,0,0,0,0,471.891,0,0.00022196,0.00022196,0.00022196
451,1292.21,1.05202,0.50157,1.69456,0,0,0,0,0,478.844,0,0.000218,0.000218,0.000218
452,1295.09,1.01102,0.45872,1.68475,0,0,0,0,0,478.891,0,0.00021404,0.00021404,0.00021404
453,1297.95,1.04836,0.47119,1.70045,0,0,0,0,0,476.047,0,0.00021008,0.00021008,0.00021008
454,1300.85,1.06427,0.48763,1.71176,0,0,0,0,0,469.938,0,0.00020612,0.00020612,0.00020612
455,1303.77,0.99256,0.45563,1.68674,0,0,0,0,0,469.188,0,0.00020216,0.00020216,0.00020216
456,1306.67,1.01525,0.4687,1.70521,0,0,0,0,0,476.469,0,0.0001982,0.0001982,0.0001982
457,1309.53,1.04204,0.48064,1.70255,0,0,0,0,0,477.625,0,0.00019424,0.00019424,0.00019424
458,1312.39,1.01923,0.49015,1.70047,0,0,0,0,0,472.797,0,0.00019028,0.00019028,0.00019028
459,1315.39,1.06591,0.48008,1.71399,0,0,0,0,0,481.328,0,0.00018632,0.00018632,0.00018632
460,1318.22,1.05093,0.51625,1.7005,0,0,0,0,0,483.906,0,0.00018236,0.00018236,0.00018236
461,1321.12,1.00238,0.46645,1.70421,0,0,0,0,0,487.938,0,0.0001784,0.0001784,0.0001784
462,1324.03,1.01719,0.47639,1.70069,0,0,0,0,0,484.5,0,0.00017444,0.00017444,0.00017444
463,1326.95,1.01156,0.45474,1.67842,0,0,0,0,0,484.703,0,0.00017048,0.00017048,0.00017048
464,1329.79,1.06812,0.48961,1.7078,0,0,0,0,0,487.844,0,0.00016652,0.00016652,0.00016652
465,1332.63,1.08559,0.49086,1.71203,0,0,0,0,0,484.188,0,0.00016256,0.00016256,0.00016256
466,1335.46,1.03647,0.49088,1.70236,0,0,0,0,0,482.438,0,0.0001586,0.0001586,0.0001586
467,1338.32,0.98296,0.45722,1.68301,0,0,0,0,0,488.719,0,0.00015464,0.00015464,0.00015464
468,1341.17,1.03277,0.4618,1.69076,0,0,0,0,0,492.578,0,0.00015068,0.00015068,0.00015068
469,1343.82,0.97974,0.45346,1.68273,0,0,0,0,0,490.578,0,0.00014672,0.00014672,0.00014672
470,1346.72,1.048,0.47576,1.69061,0,0,0,0,0,493.359,0,0.00014276,0.00014276,0.00014276
471,1349.57,1.04428,0.48909,1.69859,0,0,0,0,0,490.781,0,0.0001388,0.0001388,0.0001388
472,1352.47,1.07556,0.48713,1.71745,0,0,0,0,0,483.719,0,0.00013484,0.00013484,0.00013484
473,1355.25,1.00104,0.46115,1.68314,0,0,0,0,0,483.453,0,0.00013088,0.00013088,0.00013088
474,1357.91,1.05584,0.47198,1.70166,0,0,0,0,0,489.734,0,0.00012692,0.00012692,0.00012692
475,1360.64,1.06956,0.48188,1.70286,0,0,0,0,0,489.422,0,0.00012296,0.00012296,0.00012296
476,1363.36,1.01681,0.47353,1.70471,0,0,0,0,0,486.406,0,0.000119,0.000119,0.000119
477,1366.3,0.99849,0.48566,1.6949,0,0,0,0,0,482.781,0,0.00011504,0.00011504,0.00011504
478,1369.18,1.05335,0.47913,1.69554,0,0,0,0,0,484.719,0,0.00011108,0.00011108,0.00011108
479,1371.98,1.0055,0.46668,1.69652,0,0,0,0,0,487.984,0,0.00010712,0.00010712,0.00010712
480,1374.82,1.01958,0.47816,1.69221,0,0,0,0,0,485.656,0,0.00010316,0.00010316,0.00010316
481,1377.67,1.00699,0.45331,1.68033,0,0,0,0,0,481.672,0,9.92e-05,9.92e-05,9.92e-05
482,1380.58,0.98937,0.45426,1.70062,0,0,0,0,0,483.688,0,9.524e-05,9.524e-05,9.524e-05
483,1383.45,0.9853,0.46327,1.69397,0,0,0,0,0,485.375,0,9.128e-05,9.128e-05,9.128e-05
484,1386.32,0.97326,0.46216,1.69307,0,0,0,0,0,485.75,0,8.732e-05,8.732e-05,8.732e-05
485,1389.25,0.95071,0.44242,1.69826,0,0,0,0,0,488.578,0,8.336e-05,8.336e-05,8.336e-05
486,1392.09,1.01465,0.46168,1.70324,0,0,0,0,0,492.562,0,7.94e-05,7.94e-05,7.94e-05
487,1394.93,0.96377,0.45629,1.68667,0,0,0,0,0,493,0,7.544e-05,7.544e-05,7.544e-05
488,1397.79,1.01114,0.47581,1.69358,0,0,0,0,0,489.359,0,7.148e-05,7.148e-05,7.148e-05
489,1400.69,1.00071,0.47713,1.70386,0,0,0,0,0,488.406,0,6.752e-05,6.752e-05,6.752e-05
490,1403.68,0.99039,0.46363,1.67168,0,0,0,0,0,491.094,0,6.356e-05,6.356e-05,6.356e-05
491,1407.59,0.88795,0.36714,1.63237,0,0,0,0,0,492.75,0,5.96e-05,5.96e-05,5.96e-05
492,1410.39,0.90181,0.37698,1.61512,0,0,0,0,0,485.969,0,5.564e-05,5.564e-05,5.564e-05
493,1413.05,0.86925,0.36487,1.61556,0,0,0,0,0,477.328,0,5.168e-05,5.168e-05,5.168e-05
494,1415.81,0.84415,0.3557,1.6042,0,0,0,0,0,472.047,0,4.772e-05,4.772e-05,4.772e-05
495,1418.66,0.85258,0.35397,1.61606,0,0,0,0,0,471.891,0,4.376e-05,4.376e-05,4.376e-05
496,1421.45,0.82342,0.35575,1.62086,0,0,0,0,0,474.75,0,3.98e-05,3.98e-05,3.98e-05
497,1424.1,0.84756,0.35161,1.6017,0,0,0,0,0,478.25,0,3.584e-05,3.584e-05,3.584e-05
498,1426.98,0.84285,0.34012,1.59618,0,0,0,0,0,480.203,0,3.188e-05,3.188e-05,3.188e-05
499,1429.81,0.84792,0.37168,1.59309,0,0,0,0,0,481.656,0,2.792e-05,2.792e-05,2.792e-05
